epoch,train_loss,train_accuracy,"train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,0.3073614386410597,0.7521049380302429,inf,0.21637657570010685,0.8572653532028198,inf
2,0.20483498063070085,0.8293393850326538,inf,0.21142388116884797,0.822974681854248,inf
3,0.1936266754996393,0.8177893161773682,inf,0.20429744386313103,0.8268324136734009,inf
4,0.19420898404990147,0.8340349793434143,inf,0.20296561990489334,0.8255465030670166,inf
5,0.19099601391726337,0.8289615511894226,inf,0.1943967708225986,0.8246892690658569,inf
6,0.1915251985822573,0.8385146856307983,inf,0.2081421260090174,0.8246892690658569,inf
7,0.1882796485475506,0.8399179577827454,inf,0.2064131708342121,0.8251178860664368,inf
8,0.18782812187526954,0.8384606838226318,inf,0.20440584335824274,0.8225460648536682,inf
9,0.18361423915712666,0.8395941257476807,inf,0.2000973278298314,0.826403796672821,inf
10,0.18384839262036734,0.8397560715675354,inf,0.20261587803218134,0.8255465030670166,inf
11,0.18469491353283773,0.8382987976074219,inf,0.2077488544028596,0.8144020438194275,inf
12,0.18588797738516438,0.8405656218528748,inf,0.19632765963968585,0.8251178860664368,inf
13,0.18432118004567308,0.8399719595909119,inf,0.20352388838208868,0.8276896476745605,inf
14,0.18617257669334736,0.8349525332450867,inf,0.20227856076694348,0.8251178860664368,inf
15,0.1863629148014891,0.8355461955070496,inf,0.2068816414388299,0.8246892690658569,inf
16,0.18681913959257185,0.8390544056892395,inf,0.20966684112203243,0.8242605924606323,inf
17,0.18482807234224397,0.8365176916122437,inf,0.20049394101658338,0.8251178860664368,inf
18,0.18247475854780307,0.8426165580749512,inf,0.20194255149453083,0.8255465030670166,inf
19,0.18338909749190452,0.8406196236610413,inf,0.19995329243631682,0.8255465030670166,inf
20,0.1794122146495285,0.8412132859230042,inf,0.1994882658993129,0.8246892690658569,inf
21,0.18360656777681109,0.8433721661567688,inf,0.2040058522142167,0.8388341069221497,inf
22,0.18013034358683566,0.8439658880233765,inf,0.2002876136269425,0.8392627239227295,inf
23,0.1878068842427621,0.846988320350647,inf,0.21012013054535345,0.8255465030670166,inf
24,0.18002338703389995,0.8405656218528748,inf,0.20023768588683558,0.8259751200675964,inf
25,0.18540440693606836,0.8410513997077942,inf,0.20278767735592215,0.8276896476745605,inf
26,0.18519292419411856,0.8410513997077942,inf,0.2122670133483429,0.8294041752815247,inf
27,0.18345104820844058,0.8420228958129883,inf,0.20693881665492087,0.8251178860664368,inf
28,0.18211393503238177,0.8404576778411865,inf,0.20182120847940735,0.8255465030670166,inf
29,0.1779128668926123,0.8396481275558472,inf,0.20541638253130656,0.8255465030670166,inf
