epoch,train_loss,train_accuracy,"train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","train_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))",val_loss,val_accuracy,"val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","val_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))"
1,1.290424014793502,0.2978835999965668,0.5440369817945693,inf,inf,inf,1.3544838123851353,0.3185185194015503,0.6353957706027561,inf,inf,inf
2,1.3112195912334654,0.31111112236976624,0.6641339222590129,inf,inf,inf,1.3802448391914368,0.3185185194015503,0.7237550947401259,2.1719471825493706,inf,inf
3,1.3316402071052127,0.31111112236976624,0.6937095085779826,inf,inf,inf,1.3980452352099948,0.3185185194015503,0.7611718919542101,2.028918499416775,inf,1.344278081258138
4,1.3418705700172318,0.31111112236976624,0.7204800658755832,inf,inf,inf,1.402225058608585,0.3185185194015503,0.7720091501871745,1.9528727213541666,inf,inf
5,1.3429229630364312,0.31111112236976624,0.7479631609386868,inf,inf,inf,1.4025826573371887,0.3185185194015503,0.8118692186143663,2.000392786661784,inf,inf
6,1.3433643341064454,0.31111112236976624,0.752382935418023,inf,inf,inf,1.4073562675052218,0.3185185194015503,0.8390695359971788,inf,1.2412003835042318,inf
7,1.3492750267187754,0.31111112236976624,0.7582177903917101,inf,inf,inf,1.406794786453247,0.3185185194015503,0.7828808678521051,2.093531714545356,inf,1.145059331258138
8,1.3460750829842356,0.31111112236976624,0.7522059599558513,inf,inf,inf,1.4064887007077536,0.3185185194015503,0.7630482991536458,1.904011027018229,inf,1.2751096937391493
9,1.3461271084017223,0.31111112236976624,0.7723998626073202,1.9310962200164794,inf,inf,1.4047036515341864,0.3185185194015503,0.791550530327691,1.7299460940890843,1.224058363172743,1.197029749552409
10,1.3429702611433134,0.31111112236976624,0.752576576338874,inf,inf,inf,1.403587688340081,0.3185185194015503,0.7715321011013455,1.967333984375,1.11838624742296,inf
11,1.3422807570960786,0.31111112236976624,0.7843356238471137,inf,inf,inf,1.403547426064809,0.3185185194015503,0.8114590115017362,1.8125652737087674,1.197686767578125,inf
12,1.3433536875579093,0.31111112236976624,0.7942028681437174,inf,inf,inf,1.4037922660509745,0.3185185194015503,0.8491730160183377,1.958875995212131,1.1022377438015407,1.1513228946261935
13,1.3439769117368592,0.31111112236976624,0.7636945433086819,inf,1.1907809787326389,inf,1.4036950786908469,0.3185185194015503,0.8477491166856553,1.922048314412435,inf,1.1432058122422961
14,1.3440029011832344,0.31111112236976624,0.7583204613791572,inf,inf,inf,1.4072850479020014,0.3185185194015503,0.7547492133246527,1.8281511942545572,1.1949337429470486,1.1879082997639974
15,1.3461256409684816,0.31111112236976624,0.7804922474755182,inf,inf,inf,1.4043571644359165,0.3185185194015503,0.7827832539876302,inf,1.055535888671875,inf
16,1.3447451026903259,0.31111112236976624,0.7591324912177192,inf,inf,inf,1.4046973440382216,0.3185185194015503,0.8206924438476563,1.8173001183403863,inf,1.1052083757188584
17,1.3422817962037192,0.31104496121406555,0.7774931271870931,inf,inf,inf,1.404094668229421,0.3185185194015503,0.7545872582329645,2.074220445421007,1.163684336344401,1.1674963633219402
18,1.3426943921380572,0.31111112236976624,0.7634430064095391,inf,inf,inf,1.4029070787959628,0.3185185194015503,0.8652164883083767,1.9530907524956598,1.126711400349935,1.027041244506836
19,1.3427040903104677,0.31111112236976624,0.7611011876000299,inf,inf,inf,1.4042487449116177,0.3185185194015503,0.7892469618055555,1.968713887532552,inf,1.1720039791531034
20,1.3438703396254115,0.31111112236976624,0.7742541763517592,inf,inf,inf,1.4029478708902994,0.3185185194015503,0.8187054951985677,2.0500828637017143,1.0910814073350694,1.2245255788167317
21,1.3423861748642392,0.31111112236976624,0.7710233979754978,inf,inf,inf,1.4029318266444737,0.3185185194015503,0.7738029056125217,1.9320087009006077,1.146438725789388,1.1278759002685548
22,1.34297690126631,0.31111112236976624,0.7592415147357516,inf,inf,inf,1.403777269522349,0.3185185194015503,0.8314523061116537,inf,1.0994684431287978,1.1403810289171008
23,1.3436074356238048,0.31111112236976624,0.7737989770041571,inf,inf,inf,1.4026070250405205,0.3185185194015503,0.8255824195014105,1.8792040506998697,inf,1.1558563232421875
