epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))"
1,1.0219551689094968,0.31316137313842773,0.00045735173755221894,0.00043421718809339734,0.0009335517883300781,0.9177924447589451,0.31322750449180603,0.0,0.00032814873589409724,0.0
2,0.8653935190704134,0.329497367143631,0.00014475319120619033,0.00014309220843844943,3.614558113945855e-05,0.88819457160102,0.33862432837486267,9.070502387152778e-06,1.2715657552083333e-07,1.6954210069444445e-05
3,0.8449893431531058,0.33882275223731995,4.187160068088108e-05,0.00018830431832207573,0.0002516243192884657,0.8717242346869575,0.3444444537162781,0.0,0.0,0.0003744761149088542
4,0.8295139332612356,0.33895501494407654,2.6490953233506945e-09,0.00015671120749579536,0.0001025557518005371,0.8542040427525838,0.3312169313430786,0.0,0.0,8.053249782986111e-07
5,0.811226573255327,0.34173280000686646,9.29448339674208e-05,7.887548870510525e-05,0.0001848141352335612,0.8307752198643155,0.33492064476013184,0.0,0.0,0.00047319200303819447
6,0.7895957900418176,0.3394179940223694,7.959471808539496e-05,0.0001777913835313585,0.0005555656221177843,0.805857178899977,0.3481481373310089,0.0,0.0,0.0
7,0.7737288754019472,0.3580687940120697,0.00018676784303453233,9.493033091227214e-05,3.23176383972168e-05,0.7922370983494653,0.37936508655548096,0.0005988438924153645,0.0,0.0
8,0.762362709807025,0.36633598804473877,0.00031592581007215713,4.381868574354384e-05,0.0005626387066311306,0.7846575213803185,0.3820105791091919,0.0,4.238552517361111e-07,0.0
9,0.7551935113138623,0.36937829852104187,0.0004543516370985243,0.00014575190014309353,0.00012341207928127712,0.7758546955055661,0.3941798806190491,0.004883533053927951,0.0,4.238552517361111e-08
10,0.7488595426082612,0.37268519401550293,0.0006273269653320312,7.000896665785048e-05,0.00022442870669894748,0.7718159914016723,0.3920634984970093,0.0001670413547092014,0.0,0.0
11,0.746720196472274,0.37063491344451904,0.0035737805896335177,0.000641326109568278,0.0008626222610473633,0.7680326004823049,0.3682539761066437,0.01652486589219835,0.005604913499620226,7.77986314561632e-05
12,0.7435130476123757,0.3760581910610199,0.002036280102199978,0.004860799842410618,0.001357367303636339,0.7623946368694305,0.39047619700431824,0.002410040961371528,0.0015786912706163194,0.0
13,0.7420827517078983,0.37427249550819397,0.007126206821865506,0.009475488132900662,0.003944999641842312,0.7600088980462816,0.3777777850627899,0.0015050040351019965,0.00010545518663194445,0.0006738450792100694
14,0.7352213286691242,0.38525131344795227,0.0030947049458821614,0.008213151825798883,0.005229049258761936,0.7572957860098944,0.37936508655548096,0.0017772886488172743,0.0012157228257921007,0.007854715983072916
15,0.735248880336682,0.37632274627685547,0.003577333026462131,0.0033787714110480416,0.007054298453860812,0.7565463158819411,0.37671956419944763,0.0023021697998046875,0.0,0.001388761732313368
16,0.7375414703869158,0.37063491344451904,0.0101488020684984,0.006668212016423544,0.013339793682098389,0.7594985644022624,0.36455026268959045,0.0506901741027832,0.008328882853190105,0.0016740692986382379
17,0.73305375110358,0.37367725372314453,0.007966591252221001,0.0035287684864468045,0.008194315433502197,0.7554804219139947,0.3830687701702118,0.0020994398328993058,0.0,0.0009865442911783854
18,0.7311302717361186,0.3819444477558136,0.003202735053168403,0.01146795219845242,0.008344933721754285,0.7513366043567657,0.3857142925262451,0.0021244049072265624,0.00021699269612630208,0.009932178921169705
19,0.7254350883679257,0.3830687701702118,0.00842670202255249,0.003188268343607585,0.024958656893836126,0.7462302390072081,0.40052908658981323,0.021258714463975696,0.001441351572672526,0.017217318216959637
20,0.7310661792755127,0.375,0.006860592630174425,0.009025041262308757,0.0076685786247253414,0.747281942764918,0.38042327761650085,0.0005930370754665799,0.014251730177137586,0.002977095709906684
21,0.7299397571426299,0.3761243522167206,0.007862997717327541,0.008033083544837104,0.01476912432246738,0.7469759732484818,0.391005277633667,0.028606287638346353,0.028618049621582032,0.01609945297241211
22,0.7260805265150136,0.38035714626312256,0.016602228747473823,0.003740160995059543,0.010678984059227837,0.7477278086874221,0.3772486746311188,0.008768081665039062,0.0007669448852539063,0.015756458706325954
23,0.7238045532256365,0.3771164119243622,0.01890252431233724,0.01581310431162516,0.01632074316342672,0.7449006348848343,0.385185182094574,0.009712643093532987,0.0009009891086154514,0.02331754896375868
24,0.7288058135865463,0.3788359761238098,0.0170308960808648,0.02672407031059265,0.023911850319968328,0.7567660729090373,0.37936508655548096,0.0005160013834635417,0.0,0.021462535858154295
25,0.7236079182268844,0.381679892539978,0.011119676960839165,0.011118149095111423,0.023766879902945626,0.7464137064086066,0.3888888955116272,0.0022435930040147567,0.02768370310465495,0.015127817789713541
26,0.7250599403555195,0.3827380836009979,0.01618227627542284,0.025116237666871814,0.021764465173085532,0.7432210740115908,0.4068782925605774,0.02464941872490777,0.010123655531141492,0.02246358659532335
27,0.7220201218293772,0.3828042447566986,0.01934283177057902,0.018921140167448256,0.031011273794704013,0.7429363581869337,0.38359788060188293,0.06337413787841797,0.023594368828667535,0.061831834581163196
28,0.7203737614676357,0.381679892539978,0.01464712421099345,0.015053139130274455,0.03712684114774068,0.7410161786609226,0.39047619700431824,0.017837439643012154,0.004453913370768229,0.109117857615153
29,0.7259213412801425,0.3789021074771881,0.01952766908539666,0.030559667613771227,0.023779222700330945,0.7439535276757346,0.3841269910335541,0.050578731960720484,0.043184513515896264,0.023645125495062935
30,0.7203424671664834,0.38425925374031067,0.016697678301069472,0.02046010692914327,0.017954327331648933,0.742821421722571,0.3788359761238098,0.046417723761664496,0.007055621676974827,0.04570487870110406
31,0.7232918434465925,0.37658730149269104,0.02937346167034573,0.01808310416009691,0.027535897493362427,0.7466742999023861,0.3888888955116272,0.0019329706827799478,0.008177439371744791,0.041079605950249565
32,0.7206391738106807,0.37559524178504944,0.020654981666141086,0.017283318440119426,0.02797979381349352,0.7408032450411055,0.37354496121406555,0.06155642403496636,0.06436687045627171,0.03857058419121636
33,0.7152528475349148,0.38452380895614624,0.011014111836751302,0.007721347941292657,0.03533901373545329,0.7506742596626281,0.3661375641822815,2.7359856499565973e-05,0.0004973623487684462,0.01958945592244466
34,0.7215132779338294,0.3770502507686615,0.032793837123446995,0.018122217390272352,0.04646269215477838,0.7425906128353543,0.3947089910507202,0.004295306735568576,0.000896347893608941,0.006684292687310113
35,0.717687246720824,0.38531747460365295,0.02476155956586202,0.027656495571136475,0.04352706405851576,0.7391996999581655,0.3931216895580292,0.003773943583170573,0.015264055464002821,0.024629359775119358
36,0.7234343432924814,0.38141533732414246,0.03193700147999658,0.024521102507909138,0.05871257417731815,0.7492084546221627,0.37830686569213867,0.05564122200012207,0.07841937806871202,0.14706554942660863
37,0.7154854812348882,0.386044979095459,0.02002964946958754,0.020052368773354423,0.04175793197419908,0.7386982828378678,0.386772483587265,0.013718382517496745,0.014910401238335504,0.03157186508178711
38,0.7184311622339818,0.38220900297164917,0.024089852306577893,0.02230799330605401,0.03766232861412896,0.742705954445733,0.3798941671848297,0.016927146911621095,0.0005688349405924479,0.04775508244832357
