epoch,train_loss,train_accuracy,"train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))","train_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))",val_loss,val_accuracy,"val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))","val_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))"
1,1.1284291067057186,0.30714285373687744,0.5946764045291477,inf,inf,inf,1.0362517555554709,0.31216931343078613,0.5412664201524523,inf,inf,inf
2,0.9599907979369163,0.32195767760276794,0.5550554619895087,inf,inf,inf,0.9740867283609178,0.3375661373138428,0.44989081488715277,inf,inf,inf
3,0.9257431778642866,0.31798940896987915,0.5559445699055989,inf,inf,inf,0.9519143713845147,0.32380953431129456,0.5382503085666233,inf,inf,inf
4,0.9083822745415899,0.31402117013931274,0.5210344261593289,inf,inf,inf,0.9366044640541077,0.31904762983322144,0.5283391740587022,inf,inf,inf
5,0.8937964765561952,0.3154100477695465,0.5217990875244141,inf,inf,inf,0.9214629742834303,0.31798940896987915,0.5377926296657987,inf,inf,inf
6,0.879781846039825,0.32116401195526123,0.47935088475545246,inf,inf,inf,0.9050888114505344,0.3185185194015503,0.4715830273098416,inf,inf,inf
7,0.8653100081615978,0.3216931223869324,0.502717031372918,inf,inf,inf,0.8899992227554321,0.32275131344795227,0.5832334942287869,inf,inf,inf
8,0.8517572487394015,0.3214285671710968,0.5081671582327949,inf,inf,inf,0.8748983568615384,0.33492064476013184,0.5207994249131944,inf,inf,inf
9,0.8403571132156584,0.32982805371284485,0.4789962887763977,inf,inf,inf,0.8651820354991488,0.34285715222358704,0.5682650883992513,inf,inf,inf
10,0.8312823648254076,0.33181217312812805,0.49343542920218575,inf,inf,inf,0.8542857633696662,0.3571428656578064,0.5000603569878472,inf,inf,inf
11,0.8222061508231693,0.3451058268547058,0.4947944614622328,inf,inf,inf,0.8457955042521159,0.3523809611797333,0.475955687628852,inf,inf,inf
12,0.8149644881486893,0.341997355222702,0.4849136961830987,inf,inf,inf,0.8385155015521579,0.3613756597042084,0.5081109364827474,inf,inf,inf
13,0.8082489709059397,0.3519841134548187,0.476583993434906,inf,inf,inf,0.83300930791431,0.3560846447944641,0.5429683473375109,inf,inf,inf
14,0.8027492966916826,0.3521164059638977,0.4866858257187737,inf,inf,inf,0.8267590151892767,0.3619047701358795,0.5353379355536567,inf,inf,inf
15,0.7970440576473872,0.35985448956489563,0.4919302927123176,inf,inf,inf,0.8233735826280382,0.35767194628715515,0.5153123219807942,inf,inf,inf
16,0.7926090023583836,0.3542989492416382,0.4714204788208008,inf,inf,inf,0.8186502595742543,0.35291004180908203,0.5017171859741211,inf,inf,inf
17,0.7890645831823349,0.36084654927253723,0.4865084052085876,inf,inf,inf,0.8141579627990723,0.3640211522579193,0.5199453777737088,inf,inf,inf
18,0.783943251768748,0.36269840598106384,0.48674714432822336,inf,inf,inf,0.8096220658885108,0.36455026268959045,0.4698953204684787,inf,inf,inf
19,0.7814644285374217,0.35846561193466187,0.46751177973217434,inf,inf,inf,0.8059791531827715,0.36878305673599243,0.48243630727132164,inf,inf,inf
20,0.7783172176116042,0.3668650686740875,0.482488124900394,inf,inf,inf,0.8037598729133606,0.36772486567497253,0.5044566048516168,inf,inf,inf
21,0.7761847630971008,0.35965609550476074,0.4657732341024611,inf,inf,inf,0.801107433769438,0.36772486567497253,0.4807751973470052,inf,inf,inf
22,0.7728080503642559,0.3652116358280182,0.4731512599521213,inf,inf,inf,0.7973319914605882,0.36772486567497253,0.49654841952853734,inf,inf,inf
23,0.7707120048503081,0.37169313430786133,0.4674741374121772,inf,inf,inf,0.7957376811239455,0.3592592477798462,0.4641570621066623,inf,inf,inf
24,0.7685918144053883,0.36461639404296875,0.4725734856393602,inf,inf,inf,0.7933375040690104,0.3730158805847168,0.48079278733995223,inf,inf,inf
25,0.7671339484552543,0.3570105731487274,0.4683256639374627,inf,inf,inf,0.7904138869709438,0.38465607166290283,0.48572796715630423,inf,inf,inf
26,0.764523722562525,0.3680555522441864,0.48074412213431467,inf,inf,inf,0.7893266485797035,0.3693121671676636,0.5079196929931641,inf,inf,inf
27,0.7621081901921166,0.37070104479789734,0.4747630861070421,inf,inf,inf,0.78870231045617,0.3582010567188263,0.5470267401801215,inf,inf,inf
28,0.7597760251826711,0.3718253970146179,0.4836983972125583,inf,inf,inf,0.7848129351933797,0.37460318207740784,0.4831282721625434,inf,inf,inf
29,0.7608196296211746,0.3603174686431885,0.47623922957314385,inf,inf,inf,0.7842071129216088,0.37248677015304565,0.4850972917344835,inf,inf,inf
30,0.7565207968983385,0.369179904460907,0.4755013426144918,inf,inf,inf,0.7837409814198811,0.3629629611968994,0.5140390819973416,inf,inf,inf
31,0.7558091826323006,0.36957672238349915,0.4618088444073995,inf,inf,inf,0.7805987788571251,0.3788359761238098,0.4779237747192383,inf,inf,inf
32,0.7548182163387537,0.3728835880756378,0.4742645025253296,inf,inf,inf,0.7795672410064274,0.37671956419944763,0.4675789303249783,inf,inf,inf
33,0.7534116498298116,0.37261903285980225,0.47109400828679404,inf,inf,inf,0.7839581115378274,0.3603174686431885,0.48095037672254776,inf,inf,inf
34,0.7531564553164773,0.36666667461395264,0.4628213021490309,inf,inf,inf,0.7770721905761295,0.3820105791091919,0.5151465098063152,inf,inf,inf
35,0.7504258169482152,0.37361112236976624,0.4737931569417318,inf,inf,inf,0.7757361140516069,0.36772486567497253,0.4578503078884549,inf,inf,inf
36,0.751135816756222,0.3691137433052063,0.4639043476846483,inf,inf,inf,0.7748288624816471,0.3798941671848297,0.45267410278320314,inf,inf,inf
37,0.7495622053742409,0.3748677372932434,0.4699995716412862,inf,inf,inf,0.7761611587471432,0.3582010567188263,0.548703956604004,inf,inf,inf
38,0.7505218027366533,0.3648809492588043,0.45941378937827215,inf,inf,inf,0.7772551880942451,0.37830686569213867,0.4766175799899631,inf,inf,inf
39,0.7489492729720142,0.37156084179878235,0.4675989932484097,inf,inf,inf,0.7719569828775193,0.37037035822868347,0.5077421612209744,inf,inf,inf
40,0.7484296704332034,0.36765873432159424,0.47148181597391764,inf,inf,inf,0.7712584382957882,0.3693121671676636,0.4922358618842231,inf,inf,inf
41,0.7450887002050877,0.368320107460022,0.48376147747039794,inf,inf,inf,0.770119438568751,0.3772486746311188,0.4489849302503798,inf,inf,inf
42,0.7477143641147349,0.36765873432159424,0.4677346693144904,inf,inf,inf,0.7752659628788631,0.35661375522613525,0.5180564244588216,inf,inf,inf
43,0.745699764870935,0.3738756477832794,0.4498187383015951,inf,inf,inf,0.7685071766376496,0.3629629611968994,0.4731509738498264,inf,inf,inf
44,0.7442458320822981,0.37539681792259216,0.4775960233476427,inf,inf,inf,0.7673129373126559,0.38465607166290283,0.5170127868652343,inf,inf,inf
45,0.7441676723460356,0.3718253970146179,0.46637030045191447,inf,inf,inf,0.7675588899188571,0.3661375641822815,0.4867868847317166,inf,inf,inf
46,0.744059647516244,0.37063491344451904,0.4704133947690328,inf,inf,inf,0.7660045994652642,0.38730159401893616,0.4651249567667643,inf,inf,inf
47,0.7414201849450668,0.3721560835838318,0.4533005078633626,inf,inf,inf,0.7675057159529792,0.3730158805847168,0.45239056481255424,inf,inf,inf
48,0.7424576603704028,0.3710978925228119,0.4579190519120958,inf,inf,inf,0.7685455514325036,0.35978835821151733,0.4723780314127604,inf,inf,inf
49,0.7424567052887545,0.3710978925228119,0.45045640336142645,inf,inf,inf,0.7640545749002032,0.37671956419944763,0.4802771144443088,inf,inf,inf
50,0.7380528825024764,0.379232794046402,0.4643995828098721,inf,inf,inf,0.7646485788954629,0.35978835821151733,0.5057179768880208,inf,inf,inf
51,0.74089465652489,0.37056878209114075,0.45851268106036713,inf,inf,inf,0.7649535556634267,0.3761904835700989,0.4775710211859809,inf,inf,inf
52,0.740307365419964,0.3703042268753052,0.47950261301464503,inf,inf,inf,0.7671176774634255,0.3693121671676636,0.43595142364501954,inf,inf,inf
53,0.7395555241654317,0.37453705072402954,0.45875194999906754,inf,inf,inf,0.7614208645290799,0.37671956419944763,0.5255452050103082,inf,inf,inf
54,0.7382076735504799,0.3751984238624573,0.4594312985738119,inf,inf,inf,0.7612381633785036,0.37354496121406555,0.4799696922302246,inf,inf,inf
55,0.7374120263382793,0.3810185194015503,0.45315449237823485,inf,inf,inf,0.7594816505908966,0.37671956419944763,0.48799779680040145,inf,inf,inf
56,0.7330775937272442,0.37533068656921387,0.46168582174513073,inf,inf,inf,0.761559733748436,0.36666667461395264,0.4570906427171495,inf,inf,inf
57,0.7384684782475233,0.3727513253688812,0.4728191455205282,inf,inf,inf,0.7594081575671832,0.36772486567497253,0.4946981006198459,inf,inf,inf
58,0.7374776760323181,0.368320107460022,0.4596064567565918,inf,inf,inf,0.7635006626447042,0.3772486746311188,0.4388512929280599,inf,inf,inf
