epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.8508031646085676,0.5146042108535767,inf,inf,0.4965448507638735,0.4810411083364041,0.21889022048388687,0.6757228703142326,0.6523297429084778,inf,inf,0.3063045751268619,0.3426418928342445,0.1846593462418173
2,0.7026263620948123,0.6684504151344299,inf,inf,0.35075528320865096,0.4681918849454862,0.22175636636876614,0.6050315204067765,0.6756272315979004,inf,inf,0.33377730289352275,0.286178078606864,0.21316166124611258
3,0.6280824704635366,0.6740245223045349,inf,0.5439924692439142,0.34260762239170967,0.40258308646277846,0.2716113741152755,0.562513384863595,0.6756272315979004,1.278060289186852,0.4960865840733608,0.2827850190278526,0.396934651882849,0.2214845675174321
4,0.6055075358077188,0.6738015413284302,inf,0.47434562333276337,0.36309454875571706,0.44883783426240226,0.24908878480162577,0.5306100227008356,0.6756272315979004,inf,0.3939058424156403,0.281219032323249,0.3826877692035425,0.31898315153389334
5,0.5330239562578848,0.6744704842567444,inf,inf,0.3468590963666684,0.3470685851072597,0.2780426462119985,0.5138021437364204,0.6756272315979004,1.1380366031254563,0.4809145793736538,0.37408649587185583,0.37959836799407676,0.21938121653048792
6,0.5379918418197989,0.6753623485565186,inf,0.4390244896166793,0.3783594135926149,0.4038129810974977,0.24514868326276262,0.49631360006109576,0.6756272315979004,inf,0.4901746232932973,0.3897664435556002,0.29795199242707726,0.17984228212142658
7,0.5571922883739538,0.6751393675804138,inf,0.4636179153050218,0.38680676266411756,0.464629724761036,0.19790599474283022,0.5009728413875972,0.6774193644523621,1.1416218124817465,0.4026250794669178,0.31781643127726616,0.4312730949615764,0.17457902320077487
8,0.5285300994727099,0.6773689985275269,inf,0.41052936282113334,0.42698514238696234,0.4690197856626778,0.20612009189953315,0.4807764670559179,0.6792114973068237,1.405343795491156,0.34527219121701247,0.36156314778550763,0.4195142416196449,0.17210205860227068
9,0.5153969280317287,0.6775919795036316,inf,0.40674457427497224,0.43897160358518084,0.42724991262516127,0.1604437432556509,0.4691603047268413,0.6792114973068237,1.3572962217241804,0.44276519133665854,0.3538408323983166,0.3515921307501392,0.10767869414570176
10,0.4932991946377208,0.6764771342277527,inf,0.3945024253051972,0.34816473443931506,0.43335394881596073,0.16656547673394748,0.4623120722369613,0.6792114973068237,1.3218297156218057,0.3527163434251447,0.35988690919965227,0.3914137644188426,0.1416502522530957
11,0.503973511439339,0.6771460175514221,inf,0.3669525886250434,0.44538229592492645,0.46021445555107615,0.16811884800407373,0.46133626259375954,0.6810035705566406,1.3261287903117243,0.3605758809597693,0.4030501641959788,0.36310259649686727,0.10206366810843209
12,0.4742360108958505,0.6807134747505188,inf,0.3786524584360212,0.36606202337229365,0.398782952923641,0.14160768339567095,0.4601867173876718,0.6792114973068237,1.1417724751980505,0.3950413810872586,0.3429023796152846,0.4447320733114938,0.12082784086744362
13,0.49759525408811656,0.6791527271270752,inf,0.361302878255042,0.391727039747149,0.5326339162398721,0.13345968305507552,0.45207015236961506,0.6810035705566406,inf,0.3539388915088689,0.3461368863827714,0.38261289685686056,0.10010673231053575
14,0.4685137296948477,0.6787068247795105,1.2795162468313057,0.34835276703968227,0.3913846600835568,0.44690649865943693,0.1381537595363421,0.4402738355587576,0.6810035705566406,inf,0.362665907244816,0.4333044658197421,0.3754645775411731,0.1311984769651823
15,0.47256608899230157,0.6791527271270752,inf,0.3373034707853727,0.3976462199309162,0.491664160077817,0.1431600766204228,0.4383468558298093,0.6827957034111023,inf,0.41471229089754763,0.37886751477963454,0.3581024285788848,0.1321036080333674
16,0.47562462309044656,0.6802675724029541,inf,0.3510022926553388,0.37597254002205677,0.494304346425511,0.12724548341514907,0.4363021076282608,0.6827957034111023,1.4339134180657218,0.3559979723992749,0.3621313059441397,0.422522678553501,0.14381619201642332
17,0.45757565979854525,0.6798216104507446,inf,0.35962501196103674,0.4070930781765519,0.4841542806580802,0.14040547748592414,0.4435425384022365,0.6810035705566406,inf,0.44438421614816254,0.3679434606962115,0.4236757510176329,0.15018068797120424
18,0.4725389770606411,0.6800445914268494,inf,0.36714748912882583,0.4231036132741197,0.48654959134966413,0.14228079377490782,0.44339144313446827,0.6756272315979004,1.2849309867787584,0.35574853086025915,0.41479518034747825,0.3989665174038611,0.12724906150425705
19,0.461879975763019,0.6809364557266235,inf,0.3882472208727186,0.385485141633827,inf,0.1280222447397553,0.4409190119705468,0.6792114973068237,1.2325500060464734,0.4065321895563714,0.41166224880753277,0.4327151708513777,0.1289030564165561
20,0.45355465680917845,0.6802675724029541,inf,0.3679291232724056,0.4249604294233233,0.49436067643566667,0.13146140544771034,0.43707166709632517,0.6827957034111023,1.263580108357367,0.31950529713496983,0.3613034631604346,0.41299787414408173,0.09627403472071495
21,0.4582211097928687,0.6820513010025024,inf,0.36843092976329483,0.40175522766380667,0.4675998531769369,0.11868150156235026,0.4280908299940769,0.6827957034111023,inf,0.37281012312274114,0.3514902792244314,0.42547847623022916,0.12016019420089008
22,0.4578576767033784,0.6827201843261719,inf,0.37044807572231114,0.3757689361260316,0.4926437629717533,0.14345980498278252,0.4374485216408132,0.6899641752243042,1.215353136864778,0.4128431360298228,0.3888932878725997,0.4247786842774008,0.13661167944703145
23,0.4699129722664289,0.6829431653022766,1.3927676343472204,0.34793046144681555,0.4316442324736408,0.5275719667149481,0.13091320426107567,0.4272037875429492,0.6792114973068237,1.2749023615756883,0.4077661104291399,0.316343512490531,0.42064379754467546,0.13351491789951503
24,0.449008322747372,0.6827201843261719,1.4035698453956675,0.37586177063879567,0.42259155255611813,inf,0.1354184284388462,0.42370643209074144,0.6774193644523621,1.3507646400237752,0.3666869234815936,0.326688632786831,0.4529236454829991,0.15894272282858876
25,0.466805886477232,0.6838350296020508,inf,0.37884539922821187,0.41202624156096274,0.5439901402063458,0.15449240553044827,0.42302232660422817,0.6935483813285828,1.475541230674102,0.3740207391364552,0.4273882892644294,0.43935930840322907,0.0782937374070426
26,0.48158330228353774,0.6789297461509705,inf,0.35204037049106346,0.39535550703512173,0.5769979842355318,0.134600734738546,0.4310017513616063,0.6810035705566406,1.2099141272428995,0.3040417377079759,0.36915637399548684,0.46654082681531106,0.18196482803219946
27,0.46120397690857684,0.6811594367027283,inf,0.3629130698810114,0.41394863006110505,0.5309135301090847,0.14858199419262252,0.42019514642029165,0.6810035705566406,inf,0.4422131186333772,0.314998809422288,0.4113235518197033,0.13959594697595756
28,0.4507009550650543,0.6822742223739624,inf,0.3568742843431847,0.39423684316260793,0.5051264924423717,0.14028768631342414,0.4218563856644051,0.6792114973068237,inf,0.37064622495776023,0.38690175742746513,0.4346808897000607,0.17189666378163845
29,0.4410089533950124,0.684726893901825,inf,0.3491254187075891,0.38910884444958693,0.45010518247836107,0.1401361245139737,0.42443562849102734,0.6827957034111023,1.1420302168231145,0.304322650499433,0.3467820515142423,0.45491121416894076,0.12390397419439297
30,0.4454469037042043,0.6813823580741882,inf,0.34247894487648367,0.41666747977800456,0.4887397216859265,0.130132772237341,0.4245412433258841,0.6827957034111023,inf,0.38798008009652113,0.3559821387317693,0.42445505890890817,0.1130123327825671
31,0.4440479806720096,0.6865105628967285,1.3887473712457674,0.3622351146747019,0.41587001140986646,0.4662447031413283,0.11795666131460777,0.42698213987261335,0.6810035705566406,1.272439029729255,0.34504110345216554,0.3456874829586421,0.42745996190008717,0.12098344798400024
32,0.4567097180009445,0.6793757081031799,inf,0.3455840477319521,0.41075114167739296,0.5108970258837549,0.12868603186629643,0.4179991011586145,0.6810035705566406,1.515413195173317,0.3640586884222298,0.4172869976435866,0.45787736857048816,0.18214818918816397
33,0.4470433626567649,0.6802675724029541,inf,0.368403698239371,0.409568022344714,0.48412425189374764,0.13370017693421551,0.42615100476786355,0.6810035705566406,1.4076456979056384,0.3987389747227464,0.3626714777723651,0.4326873806035407,0.0964815850569823
34,0.43766256853520313,0.6822742223739624,inf,0.33614383206189236,0.3936309502503582,0.4800460934638977,0.1460082033805758,0.420508970724088,0.684587836265564,1.2024297090334313,0.3535760095186323,0.3534454898299458,0.4171232731542855,0.16401490903346339
