epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,1.2734369456768035,0.28915342688560486,0.8695579634772407,0.6552227179209391,1.4748300790786744,inf,1.3320264180501302,0.21375662088394165,1.1183308919270833,0.7046549055311415,0.9618738810221354,inf
2,1.278000775973002,0.2291666716337204,1.1384962452782525,0.6236643658743964,0.9200804471969605,inf,1.3426911777920194,0.21375662088394165,1.1272590213351779,0.5902690039740668,0.8464458465576172,inf
3,1.2825296552644836,0.23538359999656677,1.1134621328777736,0.5876015610165066,0.8371363825268215,inf,1.3455701404147677,0.21587301790714264,1.1571732415093317,0.5842675526936849,0.7261873881022135,1.153642315334744
4,1.2815777907768886,0.24444444477558136,1.1043381399578518,0.5766791502634684,0.7938428984747993,inf,1.3425384879112243,0.23492063581943512,1.0486529880099826,0.5528938717312283,0.7940031687418619,1.187820519341363
5,1.2799998708897167,0.2760581970214844,1.0461159865061442,0.5962159872055054,0.8150363577736749,1.310898028479682,1.3424900386068557,0.2698412835597992,1.1371945275200739,0.5976843939887153,0.6975958082411025,1.1489900800916883
6,1.280589800245232,0.290542334318161,1.0837578905953302,0.5973215844896105,0.7888507180743747,inf,1.3421196328269112,0.2650793790817261,1.0976222991943358,0.582297854953342,0.7750180138481988,1.188956493801541
7,1.2789975803759364,0.31005290150642395,1.078659929169549,0.6014179547627767,0.8191165818108452,1.3027943982018364,1.3398469421598647,0.3232804238796234,1.1812394460042317,0.6643648783365885,0.7151477813720704,1.161572265625
8,1.2794565007090568,0.31970900297164917,1.0913919846216837,0.5896817180845473,0.7694772296481662,inf,1.3404697232776217,0.3164021074771881,1.1113900926378038,0.5321017795138889,0.7092145284016927,1.1080149332682292
9,1.2767180482546487,0.3126984238624573,1.0973047150505915,0.5550759474436442,0.8089424981011285,inf,1.3380174067285326,0.3232804238796234,1.227274152967665,0.5653193579779731,0.7323000590006511,1.1624165852864583
10,1.2743884379665056,0.3203703761100769,1.0940887954499987,0.5791077587339614,0.8247177945242987,inf,1.335563924577501,0.3232804238796234,1.0216688368055555,0.5718518151177301,0.7667613135443794,1.32018920050727
11,1.2746505291925536,0.3396163880825043,1.1263564454184638,0.600625745455424,0.8027639733420477,1.2635651297039456,1.3371926347414653,0.3232804238796234,1.0544266170925565,0.5808759053548177,0.7746974521213108,1.4079624176025392
12,1.274365563525094,0.34272485971450806,1.096974539756775,0.6048825078540379,0.7938647667566935,inf,1.334518888261583,0.34497353434562683,1.0378692203097872,0.5564815521240234,0.8231920878092448,1.2348654005262587
13,1.2727493014600542,0.34675925970077515,1.0964608218934802,0.5861940304438273,0.8011454078886244,inf,1.3347634845309788,0.345502644777298,1.0446336958143445,0.5559134165445964,0.7417318132188585,1.1684234195285372
14,1.2703285727236007,0.3501322865486145,1.146339069472419,0.6092302613788181,0.7786160230636596,inf,1.3328004201253256,0.345502644777298,1.0954303741455078,0.6308367835150824,0.736492665608724,1.4018207126193576
15,1.269696174396409,0.35178571939468384,1.0849102973937987,0.6494045813878377,0.7662444803449843,inf,1.3324592815505134,0.341269850730896,1.0948906792534723,0.6174416859944661,0.7727432250976562,1.221162117852105
16,1.272095418141948,0.3512566089630127,1.086554961734348,0.6172334432601929,0.8300547493828667,inf,1.3344880011346605,0.3402116298675537,1.020908440483941,0.6705182817247178,0.6922098371717665,1.2858311971028646
17,1.2721677659286392,0.3523809611797333,1.0813482099109226,0.6060502529144287,0.7957712782753839,inf,1.3356363985273574,0.345502644777298,1.090602323744032,0.5547416263156467,0.6735127766927084,1.2007587009006075
18,1.2712556632028686,0.35555556416511536,1.0781921360227797,0.6228856696022882,0.7821423106723362,1.2670058541827731,1.3342863745159572,0.33597883582115173,1.0113126118977864,0.6350472344292535,0.800521977742513,1.2671526590983073
19,1.2716212737891408,0.35555556416511536,1.0803495486577352,0.6193972587585449,0.7984678109486898,inf,1.3326784478293525,0.34761905670166016,1.114899656507704,0.5936597612169053,0.7700247446695964,1.2805635240342883
20,1.2681294671363301,0.35661375522613525,1.105939835972256,0.6338459067874485,0.7657452583312988,1.2510276397069295,1.3274903138478598,0.3423280417919159,1.0599072774251301,0.6783998277452257,0.7899907853868272,1.185367880927192
21,1.267894922859139,0.3572089970111847,1.0639422019322713,0.6142090770933363,0.7910830020904541,inf,1.3302085717519125,0.34656083583831787,1.0443166097005208,0.6295481787787544,0.6841420067681206,1.3059822506374783
22,1.2667401898238393,0.35839948058128357,1.0644302950965034,0.6183042499754164,0.8043905311160617,1.3020918157365586,1.327179079585605,0.3502645492553711,1.1859945933024088,0.6467199961344401,0.6660892486572265,1.237260267469618
23,1.2659495355354415,0.3611772358417511,1.0980664518144396,0.6444165415234036,0.7869421190685696,inf,1.3275353696611192,0.3502645492553711,1.069093280368381,0.5935560862223307,0.7664984809027777,1.2586957295735677
24,1.2645017443431747,0.3609127104282379,1.112728272544013,0.6341210577223036,0.7778095192379422,inf,1.3255655368169148,0.347089946269989,0.9464951409233942,0.6497740427652995,0.7771846347384983,1.45333006117079
25,1.2639539094434844,0.36554232239723206,1.0725147326787312,0.6039762258529663,0.8125771390067207,inf,1.325660076406267,0.36084654927253723,1.0618013170030383,0.5844415452745225,0.7302394866943359,1.1946375528971354
26,1.2611968689494664,0.36746031045913696,1.1161267201105753,0.6337694141599867,0.7819157891803318,1.308956421746148,1.3245791170332166,0.3560846447944641,1.1104577382405598,0.5841451009114583,0.8155616336398654,1.2910828908284506
27,1.2618048835131856,0.3621693253517151,1.055790048175388,0.6417238712310791,0.79898611969418,1.2933584928512574,1.3233813219600254,0.34973543882369995,0.989680904812283,0.6540286170111762,0.8417380862765842,1.3556479136149089
28,1.2623636489113172,0.3712962865829468,1.0404528909259372,0.6732012457317776,0.787932300567627,1.3097484827041626,1.324808284971449,0.3640211522579193,1.0746819814046225,0.6699486626519098,0.6805755191379124,1.2670590294731987
