epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))"
1,1.2599049689041244,0.3162698447704315,0.03911707136366102,inf,inf,0.0,1.2750386118888855,0.351322740316391,0.10404658847384983,inf,0.7097586313883464,0.0
2,1.2105117031269603,0.34279099106788635,0.15115186108483208,inf,inf,0.0,1.235023021697998,0.3613756597042084,0.15324283175998263,inf,0.532955551147461,0.0
3,1.1889262487490972,0.34669312834739685,0.15655291610293917,inf,0.570208896530999,0.0,1.2191764805052014,0.35767194628715515,0.23195376925998265,3.0858901553683813,0.567317623562283,0.0
4,1.1802522473865085,0.3553571403026581,0.16467233233981662,inf,0.6012743446562026,0.0,1.2175749248928494,0.34761905670166016,0.21449746025933158,inf,0.5600150638156467,0.0
5,1.1807030651304458,0.3509920537471771,0.1583963500128852,inf,0.6158246517181396,0.0,1.2217912899123298,0.3523809611797333,0.19364441765679252,inf,0.5420703887939453,0.0
6,1.1820529854959911,0.3483465611934662,0.14938439793056912,inf,0.5874306228425767,0.0,1.2202692680888705,0.3730158805847168,0.1683116912841797,3.449368201361762,0.5603914896647135,0.0
7,1.1798974335193635,0.35165342688560486,0.15939041243659124,inf,0.5515986760457356,0.0,1.21856982310613,0.3534391522407532,0.172638914320204,3.1406409793429906,0.5379690806070964,0.0
8,1.175923333565394,0.353042334318161,0.15310314231448705,inf,0.5458371082941691,0.0,1.205687763955858,0.3650793731212616,0.18010067409939237,3.312228775024414,0.4600589328342014,0.0
9,1.1697190784745746,0.3503306806087494,0.16864735285441082,inf,0.5519422027799818,0.0,1.2050756322013008,0.3534391522407532,0.2442411634657118,inf,0.4362590789794922,0.0
10,1.1647324616710344,0.34880951046943665,0.1712332937452528,inf,0.5935217062632243,0.0,1.203603872987959,0.3523809611797333,0.1770406511094835,3.350221888224284,0.4241471184624566,0.0
11,1.1608012618290053,0.3521164059638977,0.173868277337816,inf,0.5233747323354085,0.0,1.1988257884979248,0.3550264537334442,0.18146124945746528,3.101450644599067,0.5733518388536242,0.0
12,1.1542037482062975,0.3501322865486145,0.18309164312150744,inf,0.5159915712144639,0.0,1.1874040802319845,0.37248677015304565,0.17618844774034287,inf,0.44280047946506074,0.0
13,1.1503347421685854,0.3531745970249176,0.1769693824979994,inf,0.5384806076685588,0.0,1.1830868138207329,0.34867724776268005,0.3188997056749132,inf,0.5092618306477864,0.0
14,1.1431424336300955,0.3541005253791809,0.17498219543033175,inf,0.5245966858334011,0.0,1.1842673977216085,0.34497353434562683,0.18719537523057725,inf,0.543123287624783,0.0
15,1.1515643004741933,0.3548941910266876,0.16794059011671278,inf,0.584127418200175,0.0,1.189477883444892,0.3534391522407532,0.22945221794976128,2.96412533654107,0.47257514529758027,0.0
16,1.1490792250467672,0.3531745970249176,0.2146119435628255,inf,0.5904044469197591,0.0,1.1827358027299246,0.3640211522579193,0.22191007402208116,2.899345122443305,0.49820537567138673,0.0
17,1.139844001415703,0.3554232716560364,0.22791673872205948,inf,0.5327479349242317,0.0,1.1661978960037231,0.3693121671676636,0.23554265764024523,2.7567752414279516,0.47178469763861763,0.0
18,1.134051915175385,0.3490740656852722,0.23018314043680826,inf,0.5818545354737176,0.0,1.171285354428821,0.34867724776268005,0.3027392705281576,3.140677812364366,0.470263671875,0.0
19,1.132464975863695,0.35191798210144043,0.21120626131693523,inf,0.5444290637969971,0.0,1.1689996971024408,0.3682539761066437,0.3222293217976888,2.9256443871392146,0.5014615164862739,0.0
20,1.129743669471807,0.3503306806087494,0.21772175629933674,inf,0.5606634663210974,0.0,1.163935590452618,0.3539682626724243,0.2878054936726888,3.161070039537218,0.5462749481201172,0.0
21,1.1232422488017215,0.3493386209011078,0.2594127231174045,inf,0.5400115251541138,0.0,1.1558379236194822,0.3698412775993347,0.2545776791042752,2.9074857923719617,0.4511116557651096,0.0
22,1.1221863453586896,0.35145503282546997,0.2261374420589871,inf,0.5904066900412241,0.0,1.1606277369790607,0.35767194628715515,0.1458038542005751,inf,0.5591763814290365,0.0
23,1.124129963086711,0.3481481373310089,0.2386385069953071,inf,0.5574614134099748,0.0,1.15595440864563,0.3693121671676636,0.272679869333903,inf,0.48883175320095484,0.0
24,1.1243142002986537,0.36144179105758667,0.26564846833546957,inf,0.5628525575002035,0.0,1.1609080500072904,0.3444444537162781,0.2545840369330512,inf,0.5859617975023058,0.0
25,1.1186887402915293,0.3523809611797333,0.23380553060107762,inf,0.526008297337426,0.0,1.149845423963335,0.347089946269989,0.3440683258904351,3.1448934766981336,0.535115835401747,0.0
26,1.1187900491886669,0.36759260296821594,0.27658312850528294,inf,0.5816528174612258,0.0,1.1583625942468643,0.3989417850971222,0.2827650917900933,3.1862552642822264,0.496210511525472,0.0
27,1.1191026332063807,0.36078041791915894,0.26091910733116996,inf,0.5379619227515327,0.0,1.1499987436665429,0.38148146867752075,0.3616051885816786,2.4592638227674697,0.4328307363722059,0.0
28,1.1099368849562274,0.3658730089664459,0.31477527883317735,inf,0.5565524737040202,0.0,1.1441918555233213,0.3857142925262451,0.37768612967597115,inf,0.4649854024251302,0.0
29,1.1131244293103615,0.37671956419944763,0.2493552088737488,inf,0.536660251683659,0.0,1.145660710003641,0.38359788060188293,0.3164899508158366,inf,0.4457575903998481,0.0
30,1.1017094465800457,0.37863755226135254,0.2653047018580966,inf,0.5328941689597235,0.0,1.132780424422688,0.40529099106788635,0.40177636676364475,3.4955883026123047,0.580776596069336,0.0
31,1.1049344775370427,0.37473544478416443,0.26237030559115937,inf,0.5940550439887576,0.0,1.1446156710386277,0.37566137313842773,0.39554209179348415,3.598498789469401,0.524929036034478,0.0
32,1.1118899351192846,0.37156084179878235,0.2855693260828654,inf,0.5709714538521237,0.0,1.1472352448436949,0.3857142925262451,0.24250354766845703,inf,0.47279062271118166,0.0
33,1.1085855921316479,0.3769179880619049,0.2535739991399977,inf,0.5114020076062944,0.0,1.1381914062632454,0.38624337315559387,0.45429537031385636,2.895035086737739,0.41798266304863824,0.0
34,1.1064970904133387,0.3751322627067566,0.29291206863191394,inf,0.5532612383365632,0.0,1.1420602709054948,0.37671956419944763,0.3191176838344998,inf,0.5019395828247071,0.0
35,1.1079397330267562,0.37433862686157227,0.26580998765097724,inf,0.5930199868149227,0.0,1.1455166096488634,0.3941798806190491,0.31681480407714846,3.330795160929362,0.43348365359836155,0.0
36,1.1031090817931626,0.3839946985244751,0.2613307343588935,inf,0.5068545182545979,0.0,1.1300031524565486,0.40846559405326843,0.32882394790649416,3.1952584160698785,0.44972087012396916,0.0
37,1.0972786687521472,0.3751984238624573,0.28375183675024246,inf,0.5678466419378917,0.0,1.1342484121521315,0.3798941671848297,0.2761386659410265,3.30330810546875,0.46033235126071503,0.0
38,1.1008143361243936,0.37843915820121765,0.3047685464223226,inf,0.5776458356115554,0.0,1.1360513521565332,0.37354496121406555,0.2355874326494005,3.8205738915337455,0.5947508282131619,0.0
39,1.1004272684868839,0.3839285671710968,0.2973812454276615,inf,0.5511451754305098,0.0,1.1310736624730957,0.4010581970214844,0.40499545203314885,3.172248374091254,0.4674175262451172,0.0
40,1.096774945408106,0.38458994030952454,0.26892774038844636,inf,0.563533091545105,0.0,1.136960282921791,0.39153438806533813,0.16578969955444336,3.1952714284261066,0.5399822129143609,0.0
41,1.097900984601842,0.37843915820121765,0.27697290579477946,inf,0.5813766691419814,0.0,1.1323529216978285,0.39947089552879333,0.4758708741929796,3.5469103283352323,0.5015631569756402,0.0
42,1.0987621746957301,0.3789021074771881,0.25975234044922724,inf,0.586037505335278,0.0,1.1337463662028313,0.3978835940361023,0.3334416707356771,3.0559601465861004,0.4673505889044868,0.0
43,1.1001874041433135,0.37863755226135254,0.30069178011682296,inf,0.5861555059750875,0.0,1.1445251362191307,0.3936507999897003,0.3072471777598063,3.4557794358995224,0.6419460614522298,0.0
44,1.1062665351769991,0.3748677372932434,0.2610835426383548,inf,0.5628024472130669,0.0,1.1351814836263656,0.41534391045570374,0.28888846503363713,inf,0.5585304790072971,0.0
45,1.098411909159687,0.37738096714019775,0.2995998607741462,inf,0.5536187834209866,0.0,1.1307857647538184,0.37671956419944763,0.2552233378092448,inf,0.5876203748914931,0.0
46,1.0984980595608553,0.3739418089389801,0.3034715606106652,inf,0.5877021650473276,0.0,1.1297501357065307,0.3841269910335541,0.45936465793185766,3.356658850775825,0.50742736392551,0.0
47,1.0941787423772944,0.3782407343387604,0.28520397742589315,inf,0.5448836816681756,0.0,1.1221914599339167,0.4105820059776306,0.2712653848859999,3.5130310482449003,0.48980725606282555,0.0
48,1.0922442527694836,0.37929895520210266,0.2723818302154541,inf,0.5564263032542335,0.0,1.1251729387376044,0.39523810148239136,0.3514720598856608,3.623568386501736,0.6188253614637587,0.0
49,1.097190462383959,0.38624337315559387,0.2763263344764709,inf,0.6315623336368137,0.0,1.1381845919622315,0.3820105791091919,0.23275844785902236,inf,0.5198790338304308,0.0
50,1.1018912402706014,0.3779761791229248,0.2863403134875827,inf,0.5747975826263427,0.0,1.1335799990428819,0.4195767343044281,0.29797435336642797,2.7690137227376304,0.49171532524956596,0.0
51,1.1004369414721926,0.37837302684783936,0.2916621506214142,inf,0.5573693215847015,0.0,1.1398670175009304,0.3899470865726471,0.2971714549594455,inf,0.6146131303575304,0.0
52,1.0944716630503535,0.38154762983322144,0.26632784075207183,inf,0.5392192284266154,0.0,1.1286176746090253,0.3761904835700989,0.2722191386752658,3.141965569390191,0.5343348291185167,0.0
53,1.0935733075150185,0.380092591047287,0.2687987572617001,inf,0.552834317419264,0.0,1.1271803310347928,0.4158730208873749,0.29379347695244684,inf,0.5896142217848036,0.0
54,1.0985108247751163,0.380952388048172,0.28240982956356475,inf,0.5856341703070534,0.0,1.1290807202458382,0.3798941671848297,0.33553028106689453,3.019007322523329,0.47901488410101994,0.0
55,1.0918081905278894,0.37956348061561584,0.2700935575697157,inf,0.556367552280426,0.0,1.1246071865989102,0.3798941671848297,0.2908071358998617,inf,0.6148660235934787,0.0
56,1.0910069783425165,0.3850529193878174,0.2644621087445153,inf,0.5923338505956862,0.0,1.1295706916186545,0.38359788060188293,0.2734854274325901,inf,0.5916511429680719,0.0
57,1.0931113909102148,0.3740079402923584,0.26669920550452336,inf,0.5536415626605352,0.0,1.1215656211806668,0.3730158805847168,0.3461956024169922,2.6996011522081163,0.5132430659400092,0.0
58,1.088354433576266,0.386904776096344,0.275362225373586,inf,0.5658918625778622,0.0,1.1199194422198666,0.3772486746311188,0.47113565868801544,inf,0.5041139814588759,0.0
59,1.087230757706695,0.385185182094574,0.2568471557564206,inf,0.5291854818662007,0.0,1.1174310633705722,0.3888888955116272,0.27820530467563204,3.5062611050075954,0.43773348066541884,0.0
60,1.0885616900502808,0.3838624358177185,0.2693018383449978,inf,0.5562574876679315,0.0,1.1247528448700905,0.35661375522613525,0.4500890307956272,3.222797605726454,0.45283361540900335,0.0
61,1.0876755927585893,0.3761904835700989,0.25839441021283466,inf,0.5789079705874125,0.0,1.1216050910453002,0.3798941671848297,0.3640745904710558,inf,0.48694629669189454,0.0
62,1.0885683910300334,0.38253968954086304,0.2870170493920644,inf,0.5613821215099759,0.0,1.1200728091928693,0.40529099106788635,0.3134460025363498,inf,0.4923845291137695,0.0
63,1.090739914154013,0.3771164119243622,0.28978917400042215,inf,0.5786770602067312,0.0,1.122397560129563,0.3740740716457367,0.3227897220187717,3.063571590847439,0.53938414255778,0.0
64,1.0908647653025885,0.38749998807907104,0.268081933259964,inf,0.5620269378026327,0.0,1.1222787256870004,0.3777777850627899,0.26262975798712834,3.4220966339111327,0.5162708918253581,0.0
65,1.0897447643180689,0.3818121552467346,0.2527643336190118,inf,0.5396335840225219,0.0,1.1248019042114417,0.37671956419944763,0.31794810824924047,3.1554146660698783,0.41280221939086914,0.0
66,1.0938329137240848,0.381679892539978,0.26440229482120936,inf,0.5826091077592638,0.0,1.1279904331598016,0.39629629254341125,0.2563665919833713,3.528971650865343,0.4524984094831679,0.0
